well,od,time
G 6,0.0490,52803.84
G 6,0.0499,54003.84
G 6,0.0496,55203.84
G 6,0.0498,56403.84
G 6,0.0499,57603.84
G 6,0.0497,58803.84
G 6,0.0497,60003.84
G 6,0.0495,61203.84
G 6,0.0492,62403.84
G 6,0.0491,63603.84
G 6,0.0495,64803.84
G 6,0.0495,66003.84
G 6,0.0485,67203.84
G 6,0.0493,68403.84
G 6,0.0494,69603.84
G 6,0.0488,70803.84
G 6,0.0494,72003.84
G 7,0.0484,3.87
G 7,0.0488,1203.86
G 7,0.0485,2403.86
G 7,0.0479,3603.86
G 7,0.0466,4803.86
G 7,0.0487,6003.86
G 7,0.0489,7203.86
G 7,0.0481,8403.86
G 7,0.0485,9603.86
G 7,0.0486,10803.86
G 7,0.0486,12003.86
G 7,0.0482,13203.86
G 7,0.0484,14403.86
G 7,0.0493,15603.86
G 7,0.0488,16803.86
G 7,0.0479,18003.86
G 7,0.0485,19203.86
G 7,0.0482,20403.86
G 7,0.0481,21603.86
G 7,0.0489,22803.86
G 7,0.0481,24003.86
G 7,0.0476,25203.86
G 7,0.0480,26403.86
G 7,0.0497,27603.86
G 7,0.0490,28803.86
G 7,0.0490,30003.86
G 7,0.0484,31203.86
G 7,0.0483,32403.86
G 7,0.0489,33603.86
G 7,0.0481,34803.86
G 7,0.0489,36003.86
G 7,0.0486,37203.86
G 7,0.0486,38403.86
G 7,0.0482,39603.86
G 7,0.0489,40803.86
G 7,0.0481,42003.86
G 7,0.0484,43203.86
G 7,0.0483,44403.86
G 7,0.0485,45603.86
G 7,0.0480,46803.86
G 7,0.0477,48003.86
G 7,0.0476,49203.86
G 7,0.0493,50403.86
G 7,0.0480,51603.86
G 7,0.0481,52803.86
G 7,0.0485,54003.86
G 7,0.0474,55203.86
G 7,0.0492,56403.86
G 7,0.0490,57603.86
G 7,0.0490,58803.86
G 7,0.0488,60003.86
G 7,0.0480,61203.86
G 7,0.0486,62403.86
G 7,0.0477,63603.86
G 7,0.0486,64803.86
G 7,0.0490,66003.86
G 7,0.0477,67203.86
G 7,0.0486,68403.86
G 7,0.0473,69603.86
G 7,0.0472,70803.86
G 7,0.0485,72003.86
G 8,0.0486,3.89
G 8,0.0494,1203.88
G 8,0.0477,2403.88
G 8,0.0486,3603.88
G 8,0.0474,4803.88
G 8,0.0488,6003.88
G 8,0.0495,7203.88
G 8,0.0486,8403.88
G 8,0.0498,9603.88
G 8,0.0485,10803.88
G 8,0.0488,12003.88
G 8,0.0481,13203.88
G 8,0.0474,14403.88
G 8,0.0489,15603.88
G 8,0.0485,16803.88
G 8,0.0482,18003.88
G 8,0.0481,19203.88
G 8,0.0486,20403.88
G 8,0.0488,21603.88
G 8,0.0491,22803.88
G 8,0.0491,24003.88
G 8,0.0477,25203.88
G 8,0.0488,26403.88
G 8,0.0488,27603.88
G 8,0.0491,28803.88
G 8,0.0491,30003.88
G 8,0.0478,31203.88
G 8,0.0481,32403.88
G 8,0.0493,33603.88
G 8,0.0482,34803.88
G 8,0.0487,36003.88
G 8,0.0492,37203.88
G 8,0.0486,38403.88
G 8,0.0490,39603.88
G 8,0.0483,40803.88
G 8,0.0494,42003.88
G 8,0.0482,43203.88
G 8,0.0483,44403.88
G 8,0.0479,45603.88
G 8,0.0488,46803.88
G 8,0.0481,48003.88
G 8,0.0494,49203.88
G 8,0.0491,50403.88
G 8,0.0483,51603.88
G 8,0.0487,52803.88
G 8,0.0487,54003.88
G 8,0.0504,55203.88
G 8,0.0530,56403.88
G 8,0.0535,57603.88
G 8,0.0566,58803.88
G 8,0.0596,60003.88
G 8,0.0666,61203.88
G 8,0.0756,62403.88
G 8,0.0878,63603.88
G 8,0.1070,64803.88
G 8,0.1370,66003.88
G 8,0.1560,67203.88
G 8,0.1690,68403.88
G 8,0.1850,69603.88
G 8,0.1930,70803.88
G 8,0.2320,72003.88
G 9,0.0484,3.90
G 9,0.0497,1203.90
G 9,0.0483,2403.90
G 9,0.0481,3603.90
G 9,0.0479,4803.90
G 9,0.0494,6003.90
G 9,0.0492,7203.90
G 9,0.0488,8403.90
G 9,0.0487,9603.90
G 9,0.0484,10803.90
G 9,0.0488,12003.90
G 9,0.0485,13203.90
G 9,0.0481,14403.90
G 9,0.0496,15603.90
G 9,0.0494,16803.90
G 9,0.0476,18003.90
G 9,0.0481,19203.90
G 9,0.0494,20403.90
G 9,0.0490,21603.90
G 9,0.0491,22803.90
G 9,0.0489,24003.90
G 9,0.0483,25203.90
G 9,0.0482,26403.90
G 9,0.0499,27603.90
G 9,0.0491,28803.90
G 9,0.0484,30003.90
G 9,0.0488,31203.90
G 9,0.0487,32403.90
G 9,0.0493,33603.90
G 9,0.0487,34803.90
G 9,0.0493,36003.90
G 9,0.0491,37203.90
G 9,0.0485,38403.90
G 9,0.0491,39603.90
G 9,0.0487,40803.90
G 9,0.0489,42003.90
G 9,0.0484,43203.90
G 9,0.0493,44403.90
G 9,0.0492,45603.90
G 9,0.0488,46803.90
G 9,0.0489,48003.90
G 9,0.0487,49203.90
G 9,0.0492,50403.90
G 9,0.0486,51603.90
G 9,0.0482,52803.90
G 9,0.0493,54003.90
G 9,0.0485,55203.90
G 9,0.0501,56403.90
G 9,0.0495,57603.90
G 9,0.0500,58803.90
G 9,0.0515,60003.90
G 9,0.0518,61203.90
G 9,0.0543,62403.90
G 9,0.0558,63603.90
G 9,0.0601,64803.90
G 9,0.0659,66003.90
G 9,0.0744,67203.90
G 9,0.0868,68403.90
G 9,0.1090,69603.90
G 9,0.1290,70803.90
G 9,0.1380,72003.90
G 10,0.0495,3.92
G 10,0.0507,1203.91
G 10,0.0490,2403.91
G 10,0.0482,3603.91
G 10,0.0485,4803.91
G 10,0.0500,6003.91
G 10,0.0504,7203.91
G 10,0.0487,8403.91
G 10,0.0492,9603.91
G 10,0.0492,10803.91
G 10,0.0496,12003.91
G 10,0.0494,13203.91
G 10,0.0488,14403.91
G 10,0.0498,15603.91
G 10,0.0494,16803.91
G 10,0.0482,18003.91
G 10,0.0491,19203.91
G 10,0.0496,20403.91
G 10,0.0488,21603.91
G 10,0.0489,22803.91
G 10,0.0487,24003.91
G 10,0.0486,25203.91
G 10,0.0488,26403.91
G 10,0.0491,27603.91
G 10,0.0488,28803.91
G 10,0.0490,30003.91
G 10,0.0497,31203.91
G 10,0.0489,32403.91
G 10,0.0500,33603.91
G 10,0.0488,34803.91
G 10,0.0496,36003.91
G 10,0.0497,37203.91
G 10,0.0488,38403.91
G 10,0.0494,39603.91
G 10,0.0493,40803.91
G 10,0.0487,42003.91
G 10,0.0484,43203.91
G 10,0.0491,44403.91
G 10,0.0489,45603.91
G 10,0.0488,46803.91
G 10,0.0493,48003.91
G 10,0.0491,49203.91
G 10,0.0485,50403.91
G 10,0.0490,51603.91
G 10,0.0486,52803.91
G 10,0.0488,54003.91
G 10,0.0483,55203.91
G 10,0.0486,56403.91
G 10,0.0490,57603.91
G 10,0.0485,58803.91
G 10,0.0481,60003.91
G 10,0.0478,61203.91
G 10,0.0487,62403.91
G 10,0.0476,63603.91
G 10,0.0480,64803.91
G 10,0.0483,66003.91
G 10,0.0481,67203.91
G 10,0.0476,68403.91
G 10,0.0478,69603.91
G 10,0.0479,70803.91
G 10,0.0478,72003.91
G 11,0.0497,3.94
G 11,0.0506,1203.93
G 11,0.0494,2403.93
G 11,0.0494,3603.93
G 11,0.0489,4803.93
G 11,0.0498,6003.93
G 11,0.0495,7203.93
G 11,0.0492,8403.93
G 11,0.0500,9603.93
G 11,0.0493,10803.93
G 11,0.0501,12003.93
G 11,0.0504,13203.93
G 11,0.0498,14403.93
G 11,0.0499,15603.93
G 11,0.0491,16803.93
G 11,0.0489,18003.93
G 11,0.0492,19203.93
G 11,0.0493,20403.93
G 11,0.0484,21603.93
G 11,0.0502,22803.93
G 11,0.0484,24003.93
G 11,0.0482,25203.93
G 11,0.0485,26403.93
G 11,0.0486,27603.93
G 11,0.0482,28803.93
G 11,0.0486,30003.93
G 11,0.0489,31203.93
G 11,0.0484,32403.93
G 11,0.0494,33603.93
G 11,0.0486,34803.93
G 11,0.0486,36003.93
G 11,0.0486,37203.93
G 11,0.0483,38403.93
G 11,0.0476,39603.93
G 11,0.0481,40803.93
G 11,0.0482,42003.93
G 11,0.0480,43203.93
G 11,0.0475,44403.93
G 11,0.0469,45603.93
G 11,0.0480,46803.93
G 11,0.0477,48003.93
G 11,0.0469,49203.93
G 11,0.0481,50403.93
G 11,0.0468,51603.93
G 11,0.0466,52803.93
G 11,0.0477,54003.93
G 11,0.0466,55203.93
G 11,0.0474,56403.93
G 11,0.0474,57603.93
G 11,0.0471,58803.93
G 11,0.0473,60003.93
G 11,0.0463,61203.93
G 11,0.0470,62403.93
G 11,0.0462,63603.93
G 11,0.0465,64803.93
G 11,0.0463,66003.93
G 11,0.0461,67203.93
G 11,0.0466,68403.93
G 11,0.0456,69603.93
G 11,0.0455,70803.93
G 11,0.0452,72003.93
G 12,0.0474,3.96
G 12,0.0476,1203.95
G 12,0.0464,2403.95
G 12,0.0463,3603.95
G 12,0.0455,4803.95
G 12,0.0472,6003.95
G 12,0.0478,7203.95
G 12,0.0463,8403.95
G 12,0.0468,9603.95
G 12,0.0462,10803.95
G 12,0.0473,12003.95
G 12,0.0467,13203.95
G 12,0.0462,14403.95
G 12,0.0469,15603.95
G 12,0.0468,16803.95
G 12,0.0459,18003.95
G 12,0.0462,19203.95
G 12,0.0461,20403.95
G 12,0.0459,21603.95
G 12,0.0465,22803.95
G 12,0.0445,24003.95
G 12,0.0451,25203.95
G 12,0.0455,26403.95
G 12,0.0456,27603.95
G 12,0.0450,28803.95
G 12,0.0454,30003.95
G 12,0.0449,31203.95
G 12,0.0454,32403.95
G 12,0.0453,33603.95
G 12,0.0444,34803.95
G 12,0.0449,36003.95
G 12,0.0449,37203.95
G 12,0.0437,38403.95
G 12,0.0451,39603.95
G 12,0.0434,40803.95
G 12,0.0435,42003.95
G 12,0.0432,43203.95
G 12,0.0429,44403.95
G 12,0.0424,45603.95
G 12,0.0432,46803.95
G 12,0.0418,48003.95
G 12,0.0422,49203.95
G 12,0.0420,50403.95
G 12,0.0404,51603.95
G 12,0.0415,52803.95
G 12,0.0409,54003.95
G 12,0.0402,55203.95
G 12,0.0403,56403.95
G 12,0.0400,57603.95
G 12,0.0390,58803.95
G 12,0.0385,60003.95
G 12,0.0383,61203.95
G 12,0.0385,62403.95
G 12,0.0381,63603.95
G 12,0.0397,64803.95
G 12,0.0406,66003.95
G 12,0.0428,67203.95
G 12,0.0437,68403.95
G 12,0.0433,69603.95
G 12,0.0435,70803.95
G 12,0.0451,72003.95
H 1,0.0460,4.59
H 1,0.0467,1204.58
H 1,0.0448,2404.58
H 1,0.0453,3604.58
H 1,0.0453,4804.58
H 1,0.0456,6004.58
H 1,0.0459,7204.58
H 1,0.0453,8404.58
H 1,0.0454,9604.58
H 1,0.0459,10804.58
H 1,0.0462,12004.58
H 1,0.0456,13204.58
H 1,0.0460,14404.58
H 1,0.0453,15604.58
H 1,0.0458,16804.58
H 1,0.0446,18004.58
H 1,0.0444,19204.58
H 1,0.0450,20404.58
H 1,0.0451,21604.58
H 1,0.0453,22804.58
H 1,0.0442,24004.58
H 1,0.0434,25204.58
H 1,0.0441,26404.58
H 1,0.0451,27604.58
H 1,0.0445,28804.58
H 1,0.0441,30004.58
H 1,0.0443,31204.58
H 1,0.0436,32404.58
H 1,0.0438,33604.58
H 1,0.0427,34804.58
H 1,0.0432,36004.58
H 1,0.0441,37204.58
H 1,0.0433,38404.58
H 1,0.0429,39604.58
H 1,0.0425,40804.58
H 1,0.0423,42004.58
H 1,0.0418,43204.58
H 1,0.0424,44404.58
H 1,0.0406,45604.58
H 1,0.0425,46804.58
H 1,0.0406,48004.58
H 1,0.0398,49204.58
H 1,0.0415,50404.58
H 1,0.0394,51604.58
H 1,0.0389,52804.58
H 1,0.0392,54004.58
H 1,0.0379,55204.58
H 1,0.0384,56404.58
H 1,0.0380,57604.58
H 1,0.0383,58804.58
H 1,0.0383,60004.58
H 1,0.0377,61204.58
H 1,0.0381,62404.58
H 1,0.0372,63604.58
H 1,0.0368,64804.58
H 1,0.0379,66004.58
H 1,0.0378,67204.58
H 1,0.0390,68404.58
H 1,0.0387,69604.58
H 1,0.0381,70804.58
H 1,0.0390,72004.58
H 2,0.0470,4.57
H 2,0.0468,1204.56
H 2,0.0454,2404.56
H 2,0.0454,3604.56
H 2,0.0453,4804.56
H 2,0.0467,6004.56
H 2,0.0467,7204.56
H 2,0.0456,8404.56
H 2,0.0456,9604.56
H 2,0.0458,10804.56
H 2,0.0468,12004.56
H 2,0.0463,13204.56
H 2,0.0458,14404.56
H 2,0.0465,15604.56
H 2,0.0459,16804.56
H 2,0.0458,18004.56
H 2,0.0449,19204.56
H 2,0.0458,20404.56
H 2,0.0457,21604.56
H 2,0.0468,22804.56
H 2,0.0456,24004.56
H 2,0.0453,25204.56
H 2,0.0458,26404.56
H 2,0.0464,27604.56
H 2,0.0461,28804.56
H 2,0.0461,30004.56
H 2,0.0450,31204.56
H 2,0.0454,32404.56
H 2,0.0452,33604.56
H 2,0.0451,34804.56
H 2,0.0456,36004.56
H 2,0.0457,37204.56
H 2,0.0445,38404.56
H 2,0.0453,39604.56
H 2,0.0449,40804.56
H 2,0.0448,42004.56
H 2,0.0434,43204.56
H 2,0.0446,44404.56
H 2,0.0446,45604.56
H 2,0.0456,46804.56
H 2,0.0445,48004.56
H 2,0.0440,49204.56
H 2,0.0448,50404.56
H 2,0.0435,51604.56
H 2,0.0439,52804.56
H 2,0.0438,54004.56
H 2,0.0439,55204.56
H 2,0.0442,56404.56
H 2,0.0441,57604.56
H 2,0.0434,58804.56
H 2,0.0439,60004.56
H 2,0.0426,61204.56
H 2,0.0430,62404.56
H 2,0.0420,63604.56
H 2,0.0427,64804.56
H 2,0.0428,66004.56
H 2,0.0425,67204.56
H 2,0.0421,68404.56
H 2,0.0427,69604.56
H 2,0.0420,70804.56
H 2,0.0416,72004.56
H 3,0.0461,4.55
H 3,0.0472,1204.54
H 3,0.0455,2404.54
H 3,0.0454,3604.54
H 3,0.0447,4804.54
H 3,0.0452,6004.54
H 3,0.0460,7204.54
H 3,0.0454,8404.54
H 3,0.0461,9604.54
H 3,0.0457,10804.54
H 3,0.0456,12004.54
H 3,0.0446,13204.54
H 3,0.0454,14404.54
H 3,0.0457,15604.54
H 3,0.0458,16804.54
H 3,0.0451,18004.54
H 3,0.0456,19204.54
H 3,0.0453,20404.54
H 3,0.0455,21604.54
H 3,0.0459,22804.54
H 3,0.0452,24004.54
H 3,0.0451,25204.54
H 3,0.0449,26404.54
H 3,0.0457,27604.54
H 3,0.0459,28804.54
H 3,0.0454,30004.54
H 3,0.0454,31204.54
H 3,0.0449,32404.54
H 3,0.0451,33604.54
H 3,0.0450,34804.54
H 3,0.0447,36004.54
H 3,0.0458,37204.54
H 3,0.0451,38404.54
H 3,0.0454,39604.54
H 3,0.0451,40804.54
H 3,0.0453,42004.54
H 3,0.0452,43204.54
H 3,0.0452,44404.54
H 3,0.0450,45604.54
H 3,0.0453,46804.54
H 3,0.0454,48004.54
H 3,0.0444,49204.54
H 3,0.0452,50404.54
H 3,0.0439,51604.54
H 3,0.0443,52804.54
H 3,0.0451,54004.54
H 3,0.0445,55204.54
H 3,0.0453,56404.54
H 3,0.0454,57604.54
H 3,0.0441,58804.54
H 3,0.0443,60004.54
H 3,0.0440,61204.54
H 3,0.0455,62404.54
H 3,0.0433,63604.54
H 3,0.0439,64804.54
H 3,0.0449,66004.54
H 3,0.0443,67204.54
H 3,0.0443,68404.54
H 3,0.0443,69604.54
H 3,0.0432,70804.54
H 3,0.0441,72004.54
H 4,0.0485,4.53
H 4,0.0493,1204.52
H 4,0.0483,2404.52
H 4,0.0478,3604.52
H 4,0.0466,4804.52
H 4,0.0483,6004.52
H 4,0.0486,7204.52
H 4,0.0478,8404.52
H 4,0.0477,9604.52
H 4,0.0482,10804.52
H 4,0.0489,12004.52
H 4,0.0480,13204.52
H 4,0.0479,14404.52
H 4,0.0484,15604.52
H 4,0.0483,16804.52
H 4,0.0475,18004.52
H 4,0.0470,19204.52
H 4,0.0479,20404.52
H 4,0.0481,21604.52
H 4,0.0488,22804.52
H 4,0.0471,24004.52
H 4,0.0472,25204.52
H 4,0.0476,26404.52
H 4,0.0483,27604.52
H 4,0.0484,28804.52
H 4,0.0475,30004.52
H 4,0.0477,31204.52
H 4,0.0479,32404.52
H 4,0.0485,33604.52
H 4,0.0475,34804.52
H 4,0.0482,36004.52
H 4,0.0479,37204.52
H 4,0.0471,38404.52
H 4,0.0485,39604.52
H 4,0.0466,40804.52
H 4,0.0480,42004.52
H 4,0.0471,43204.52
H 4,0.0482,44404.52
H 4,0.0478,45604.52
H 4,0.0480,46804.52
H 4,0.0472,48004.52
H 4,0.0480,49204.52
H 4,0.0482,50404.52
H 4,0.0476,51604.52
H 4,0.0469,52804.52
H 4,0.0472,54004.52
H 4,0.0469,55204.52
H 4,0.0482,56404.52
H 4,0.0482,57604.52
H 4,0.0474,58804.52
H 4,0.0484,60004.52
H 4,0.0465,61204.52
H 4,0.0478,62404.52
H 4,0.0471,63604.52
H 4,0.0465,64804.52
H 4,0.0470,66004.52
H 4,0.0466,67204.52
H 4,0.0467,68404.52
H 4,0.0470,69604.52
H 4,0.0465,70804.52
H 4,0.0468,72004.52
H 5,0.0470,4.51
H 5,0.0481,1204.51
H 5,0.0464,2404.51
H 5,0.0461,3604.51
H 5,0.0458,4804.51
H 5,0.0472,6004.51
H 5,0.0469,7204.51
H 5,0.0469,8404.51
H 5,0.0473,9604.51
H 5,0.0474,10804.51
H 5,0.0477,12004.51
H 5,0.0469,13204.51
H 5,0.0463,14404.51
H 5,0.0467,15604.51
H 5,0.0465,16804.51
H 5,0.0470,18004.51
H 5,0.0460,19204.51
H 5,0.0477,20404.51
H 5,0.0467,21604.51
H 5,0.0473,22804.51
H 5,0.0467,24004.51
H 5,0.0467,25204.51
H 5,0.0469,26404.51
H 5,0.0478,27604.51
H 5,0.0472,28804.51
H 5,0.0472,30004.51
H 5,0.0466,31204.51
H 5,0.0468,32404.51
H 5,0.0474,33604.51
H 5,0.0473,34804.51
H 5,0.0474,36004.51
H 5,0.0477,37204.51
H 5,0.0467,38404.51
H 5,0.0463,39604.51
H 5,0.0470,40804.51
H 5,0.0472,42004.51
H 5,0.0467,43204.51
H 5,0.0471,44404.51
H 5,0.0468,45604.51
H 5,0.0461,46804.51
H 5,0.0457,48004.51
H 5,0.0464,49204.51
H 5,0.0469,50404.51
H 5,0.0463,51604.51
H 5,0.0454,52804.51
H 5,0.0463,54004.51
H 5,0.0452,55204.51
H 5,0.0470,56404.51
H 5,0.0472,57604.51
H 5,0.0458,58804.51
H 5,0.0465,60004.51
H 5,0.0454,61204.51
H 5,0.0464,62404.51
H 5,0.0458,63604.51
H 5,0.0460,64804.51
H 5,0.0466,66004.51
H 5,0.0456,67204.51
H 5,0.0465,68404.51
H 5,0.0460,69604.51
H 5,0.0448,70804.51
H 5,0.0452,72004.51
H 6,0.0473,4.50
H 6,0.0472,1204.49
H 6,0.0464,2404.49
H 6,0.0459,3604.49
H 6,0.0458,4804.49
H 6,0.0466,6004.49
H 6,0.0471,7204.49
H 6,0.0459,8404.49
H 6,0.0462,9604.49
H 6,0.0462,10804.49
H 6,0.0473,12004.49
H 6,0.0464,13204.49
H 6,0.0464,14404.49
H 6,0.0465,15604.49
H 6,0.0461,16804.49
H 6,0.0468,18004.49
H 6,0.0456,19204.49
H 6,0.0464,20404.49
H 6,0.0467,21604.49
H 6,0.0462,22804.49
H 6,0.0460,24004.49
H 6,0.0459,25204.49
H 6,0.0464,26404.49
H 6,0.0462,27604.49
H 6,0.0469,28804.49
H 6,0.0467,30004.49
H 6,0.0460,31204.49
H 6,0.0458,32404.49
H 6,0.0473,33604.49
H 6,0.0462,34804.49
H 6,0.0468,36004.49
H 6,0.0466,37204.49
H 6,0.0462,38404.49
H 6,0.0462,39604.49
H 6,0.0464,40804.49
H 6,0.0462,42004.49
H 6,0.0453,43204.49
H 6,0.0458,44404.49
H 6,0.0457,45604.49
H 6,0.0466,46804.49
H 6,0.0450,48004.49
H 6,0.0457,49204.49
H 6,0.0458,50404.49
H 6,0.0452,51604.49
H 6,0.0448,52804.49
H 6,0.0461,54004.49
H 6,0.0451,55204.49
H 6,0.0460,56404.49
H 6,0.0461,57604.49
H 6,0.0454,58804.49
H 6,0.0457,60004.49
H 6,0.0452,61204.49
H 6,0.0460,62404.49
H 6,0.0455,63604.49
H 6,0.0445,64804.49
H 6,0.0456,66004.49
H 6,0.0450,67204.49
H 6,0.0451,68404.49
H 6,0.0449,69604.49
H 6,0.0444,70804.49
H 6,0.0452,72004.49
H 7,0.0470,4.48
H 7,0.0471,1204.47
H 7,0.0454,2404.47
H 7,0.0461,3604.47
H 7,0.0453,4804.47
H 7,0.0469,6004.47
H 7,0.0478,7204.47
H 7,0.0460,8404.47
H 7,0.0465,9604.47
H 7,0.0456,10804.47
H 7,0.0467,12004.47
H 7,0.0464,13204.47
H 7,0.0460,14404.47
H 7,0.0465,15604.47
H 7,0.0466,16804.47
H 7,0.0459,18004.47
H 7,0.0456,19204.47
H 7,0.0462,20404.47
H 7,0.0458,21604.47
H 7,0.0466,22804.47
H 7,0.0461,24004.47
H 7,0.0458,25204.47
H 7,0.0462,26404.47
H 7,0.0464,27604.47
H 7,0.0464,28804.47
H 7,0.0457,30004.47
H 7,0.0465,31204.47
H 7,0.0454,32404.47
H 7,0.0472,33604.47
H 7,0.0464,34804.47
H 7,0.0461,36004.47
H 7,0.0461,37204.47
H 7,0.0461,38404.47
H 7,0.0463,39604.47
H 7,0.0455,40804.47
H 7,0.0459,42004.47
H 7,0.0450,43204.47
H 7,0.0459,44404.47
H 7,0.0454,45604.47
H 7,0.0462,46804.47
H 7,0.0446,48004.47
H 7,0.0458,49204.47
H 7,0.0467,50404.47
H 7,0.0457,51604.47
H 7,0.0453,52804.47
H 7,0.0457,54004.47
H 7,0.0449,55204.47
H 7,0.0457,56404.47
H 7,0.0456,57604.47
H 7,0.0450,58804.47
H 7,0.0459,60004.47
H 7,0.0449,61204.47
H 7,0.0453,62404.47
H 7,0.0448,63604.47
H 7,0.0460,64804.47
H 7,0.0453,66004.47
H 7,0.0455,67204.47
H 7,0.0456,68404.47
H 7,0.0452,69604.47
H 7,0.0442,70804.47
H 7,0.0445,72004.47
H 8,0.0469,4.46
H 8,0.0470,1204.45
H 8,0.0459,2404.45
H 8,0.0461,3604.45
H 8,0.0450,4804.45
H 8,0.0460,6004.45
H 8,0.0467,7204.45
H 8,0.0457,8404.45
H 8,0.0462,9604.45
H 8,0.0460,10804.45
H 8,0.0465,12004.45
H 8,0.0459,13204.45
H 8,0.0460,14404.45
H 8,0.0462,15604.45
H 8,0.0461,16804.45
H 8,0.0457,18004.45
H 8,0.0454,19204.45
H 8,0.0465,20404.45
H 8,0.0469,21604.45
H 8,0.0462,22804.45
H 8,0.0459,24004.45
H 8,0.0461,25204.45
H 8,0.0457,26404.45
H 8,0.0466,27604.45
H 8,0.0458,28804.45
H 8,0.0463,30004.45
H 8,0.0456,31204.45
H 8,0.0460,32404.45
H 8,0.0464,33604.45
H 8,0.0453,34804.45
H 8,0.0468,36004.45
H 8,0.0465,37204.45
H 8,0.0468,38404.45
H 8,0.0480,39604.45
H 8,0.0467,40804.45
H 8,0.0489,42004.45
H 8,0.0512,43204.45
H 8,0.0527,44404.45
H 8,0.0550,45604.45
H 8,0.0598,46804.45
H 8,0.0649,48004.45
H 8,0.0723,49204.45
H 8,0.0836,50404.45
H 8,0.0970,51604.45
H 8,0.1230,52804.45
H 8,0.1450,54004.45
H 8,0.1560,55204.45
H 8,0.1680,56404.45
H 8,0.1770,57604.45
H 8,0.1830,58804.45
H 8,0.1990,60004.45
H 8,0.2170,61204.45
H 8,0.2240,62404.45
H 8,0.2340,63604.45
H 8,0.2500,64804.45
H 8,0.2790,66004.45
H 8,0.2990,67204.45
H 8,0.3250,68404.45
H 8,0.3500,69604.45
H 8,0.3720,70804.45
H 8,0.3940,72004.45
H 9,0.0475,4.44
H 9,0.0477,1204.43
H 9,0.0461,2404.43
H 9,0.0456,3604.43
H 9,0.0460,4804.43
H 9,0.0471,6004.43
H 9,0.0464,7204.43
H 9,0.0463,8404.43
H 9,0.0458,9604.43
H 9,0.0465,10804.43
H 9,0.0462,12004.43
H 9,0.0465,13204.43
H 9,0.0461,14404.43
H 9,0.0471,15604.43
H 9,0.0470,16804.43
H 9,0.0451,18004.43
H 9,0.0456,19204.43
H 9,0.0462,20404.43
H 9,0.0459,21604.43
H 9,0.0469,22804.43
H 9,0.0455,24004.43
H 9,0.0464,25204.43
H 9,0.0469,26404.43
H 9,0.0466,27604.43
H 9,0.0464,28804.43
H 9,0.0460,30004.43
H 9,0.0464,31204.43
H 9,0.0459,32404.43
H 9,0.0468,33604.43
H 9,0.0453,34804.43
H 9,0.0467,36004.43
H 9,0.0460,37204.43
H 9,0.0457,38404.43
H 9,0.0462,39604.43
H 9,0.0460,40804.43
H 9,0.0460,42004.43
H 9,0.0473,43204.43
H 9,0.0464,44404.43
H 9,0.0456,45604.43
H 9,0.0458,46804.43
H 9,0.0459,48004.43
H 9,0.0463,49204.43
H 9,0.0466,50404.43
H 9,0.0461,51604.43
H 9,0.0456,52804.43
H 9,0.0465,54004.43
H 9,0.0459,55204.43
H 9,0.0457,56404.43
H 9,0.0458,57604.43
H 9,0.0453,58804.43
H 9,0.0459,60004.43
H 9,0.0457,61204.43
H 9,0.0463,62404.43
H 9,0.0452,63604.43
H 9,0.0455,64804.43
H 9,0.0455,66004.43
H 9,0.0454,67204.43
H 9,0.0454,68404.43
H 9,0.0451,69604.43
H 9,0.0447,70804.43
H 9,0.0461,72004.43
H 10,0.0476,4.42
H 10,0.0480,1204.42
H 10,0.0462,2404.42
H 10,0.0462,3604.42
H 10,0.0460,4804.42
H 10,0.0467,6004.42
H 10,0.0478,7204.42
H 10,0.0464,8404.42
H 10,0.0462,9604.42
H 10,0.0471,10804.42
H 10,0.0472,12004.42
H 10,0.0470,13204.42
H 10,0.0455,14404.42
H 10,0.0477,15604.42
H 10,0.0472,16804.42
H 10,0.0459,18004.42
H 10,0.0466,19204.42
H 10,0.0471,20404.42
H 10,0.0460,21604.42
H 10,0.0471,22804.42
H 10,0.0464,24004.42
H 10,0.0464,25204.42
H 10,0.0466,26404.42
H 10,0.0474,27604.42
H 10,0.0469,28804.42
H 10,0.0472,30004.42
H 10,0.0466,31204.42
H 10,0.0464,32404.42
H 10,0.0464,33604.42
H 10,0.0460,34804.42
H 10,0.0458,36004.42
H 10,0.0459,37204.42
H 10,0.0461,38404.42
H 10,0.0465,39604.42
H 10,0.0459,40804.42
H 10,0.0461,42004.42
H 10,0.0462,43204.42
H 10,0.0465,44404.42
H 10,0.0459,45604.42
H 10,0.0469,46804.42
H 10,0.0459,48004.42
H 10,0.0458,49204.42
H 10,0.0470,50404.42
H 10,0.0452,51604.42
H 10,0.0451,52804.42
H 10,0.0466,54004.42
H 10,0.0454,55204.42
H 10,0.0464,56404.42
H 10,0.0459,57604.42
H 10,0.0462,58804.42
H 10,0.0463,60004.42
H 10,0.0457,61204.42
H 10,0.0462,62404.42
H 10,0.0444,63604.42
H 10,0.0458,64804.42
H 10,0.0454,66004.42
H 10,0.0457,67204.42
H 10,0.0456,68404.42
H 10,0.0448,69604.42
H 10,0.0452,70804.42
H 10,0.0451,72004.42
H 11,0.0483,4.41
H 11,0.0482,1204.40
H 11,0.0473,2404.40
H 11,0.0464,3604.40
H 11,0.0472,4804.40
H 11,0.0478,6004.40
H 11,0.0478,7204.40
